,item,itemLabel,award,img url,gender,date of birth,place of birth,citizenship
52,http://www.wikidata.org/entity/Q72717,Elia Kazan,director,https://upload.wikimedia.org/wikipedia/commons/a/a9/Elia_Kazan_NYWTS.jpg,male,Tue Sep  7 00:00:00 1909,Constantinople,United States of America
53,http://www.wikidata.org/entity/Q95030,Warren Beatty,director,https://upload.wikimedia.org/wikipedia/commons/e/e3/Warren_Beatty.jpg,male,Tue Mar 30 00:00:00 1937,Richmond,United States of America
54,http://www.wikidata.org/entity/Q95125,James L. Brooks,director,https://upload.wikimedia.org/wikipedia/commons/7/79/Jameslbrooks.jpg,male,Thu May  9 00:00:00 1940,Brooklyn,United States of America
55,http://www.wikidata.org/entity/Q95143,Carol Reed,director,https://upload.wikimedia.org/wikipedia/commons/3/39/Fillmregisseur_Carol_Reed_%28van_de_film_The_Third_Man%29_in_Amsterdam%2C_Bestanddeelnr_903-7969.jpg,male,Sun Dec 30 00:00:00 1906,Putney,United Kingdom
56,http://www.wikidata.org/entity/Q103646,Ron Howard,director,https://upload.wikimedia.org/wikipedia/commons/3/3f/Ron_Howard_2011_Shankbone_3.JPG,male,Mon Mar  1 00:00:00 1954,Duncan,United States of America
57,http://www.wikidata.org/entity/Q103917,Steven Soderbergh,director,https://upload.wikimedia.org/wikipedia/commons/7/74/Soderbergh_cropped_2009.jpg,male,Mon Jan 14 00:00:00 1963,Atlanta,United States of America
58,http://www.wikidata.org/entity/Q134867,Danny Boyle,director,https://upload.wikimedia.org/wikipedia/commons/5/55/DannyBoyle08.jpg,male,Sat Oct 20 00:00:00 1956,Radcliffe,United Kingdom
59,http://www.wikidata.org/entity/Q160726,Ang Lee,director,https://upload.wikimedia.org/wikipedia/commons/4/44/Ang_Lee_-_66%C3%A8me_Festival_de_Venise_%28Mostra%29.jpg,male,Sat Oct 23 00:00:00 1954,Chaozhou,Taiwan
60,http://www.wikidata.org/entity/Q160726,Ang Lee,director,https://upload.wikimedia.org/wikipedia/commons/4/44/Ang_Lee_-_66%C3%A8me_Festival_de_Venise_%28Mostra%29.jpg,male,Sat Oct 23 00:00:00 1954,Chaozhou,Taiwan
61,http://www.wikidata.org/entity/Q179497,Oliver Stone,director,https://upload.wikimedia.org/wikipedia/commons/5/54/Oliver_Stone_01.jpg,male,Sun Sep 15 00:00:00 1946,New York City,United States of America
62,http://www.wikidata.org/entity/Q187364,Robert Zemeckis,director,https://upload.wikimedia.org/wikipedia/commons/d/d7/Robert_Zemeckis_%22The_Walk%22_at_Opening_Ceremony_of_the_28th_Tokyo_International_Film_Festival_%2821835891403%29_%28cropped%29.jpg,male,Wed May 14 00:00:00 1952,Chicago,United States of America
0,http://www.wikidata.org/entity/Q347879,Vanessa Redgrave,supporting actress,https://upload.wikimedia.org/wikipedia/commons/8/86/Vanessa_Redgrave_%282011%29.jpg,female,Sat Jan 30 00:00:00 1937,Blackheath,United Kingdom
1,http://www.wikidata.org/entity/Q439314,Alicia Vikander,supporting actress,https://upload.wikimedia.org/wikipedia/commons/4/4f/Alicia_Vikander_-_Tokyo_International_Film_Festival_2019_%2849013506278%29_%28cropped%29.jpg,female,Mon Oct  3 00:00:00 1988,Gothenburg,Sweden
2,http://www.wikidata.org/entity/Q3840847,Lupita Nyong'o,supporting actress,https://upload.wikimedia.org/wikipedia/commons/3/34/SXSW_2019_4_%2847282558132%29_%28cropped%29.jpg,female,Tue Mar  1 00:00:00 1983,Mexico City,Mexico
3,http://www.wikidata.org/entity/Q873,Meryl Streep,supporting actress,https://upload.wikimedia.org/wikipedia/commons/4/46/Meryl_Streep_December_2018.jpg,female,Wed Jun 22 00:00:00 1949,Summit,United States of America
4,http://www.wikidata.org/entity/Q13909,Angelina Jolie,supporting actress,https://upload.wikimedia.org/wikipedia/commons/a/ad/Angelina_Jolie_2_June_2014_%28cropped%29.jpg,female,Wed Jun  4 00:00:00 1975,Los Angeles,United States of America
5,http://www.wikidata.org/entity/Q28054,Judi Dench,supporting actress,https://upload.wikimedia.org/wikipedia/commons/a/ae/Judi_Dench_at_the_BAFTAs_2007.jpg,female,Sun Dec  9 00:00:00 1934,York,United Kingdom
6,http://www.wikidata.org/entity/Q36301,Anne Hathaway,supporting actress,https://upload.wikimedia.org/wikipedia/commons/b/bd/Anne_Hathaway_in_2017.png,female,Fri Nov 12 00:00:00 1982,Brooklyn,United States of America
7,http://www.wikidata.org/entity/Q39666,Penélope Cruz,supporting actress,https://upload.wikimedia.org/wikipedia/commons/a/a7/Premios_Goya_2018_-_Pen%C3%A9lope_Cruz.jpg,female,Sun Apr 28 00:00:00 1974,Alcobendas,Spain
8,http://www.wikidata.org/entity/Q43247,Ingrid Bergman,supporting actress,https://upload.wikimedia.org/wikipedia/commons/c/c0/Ingrid_Bergman%2C_Gaslight_1944.jpg,female,Sun Aug 29 00:00:00 1915,Hedvig Eleonora församling,Sweden
9,http://www.wikidata.org/entity/Q47664,Catherine Zeta-Jones,supporting actress,https://upload.wikimedia.org/wikipedia/commons/d/df/Catherine_Zeta-Jones_VF_2012_Shankbone_2.jpg,female,Thu Sep 25 00:00:00 1969,Swansea,United Kingdom
10,http://www.wikidata.org/entity/Q49001,Whoopi Goldberg,supporting actress,https://upload.wikimedia.org/wikipedia/commons/3/3c/Whoopi_Comic_Relief_cropped.jpg,female,Sun Nov 13 00:00:00 1955,Manhattan,United States of America
11,http://www.wikidata.org/entity/Q59314,Gloria Grahame,supporting actress,https://upload.wikimedia.org/wikipedia/commons/7/75/GloriaGrahame.jpg,female,Wed Nov 28 00:00:00 1923,Los Angeles,United States of America
12,http://www.wikidata.org/entity/Q59525,Josephine Hull,supporting actress,https://upload.wikimedia.org/wikipedia/commons/0/00/Studio_publicity_Josephine_Hull.jpg,female,Wed Jan  3 00:00:00 1877,Newtonville,United States of America
13,http://www.wikidata.org/entity/Q59525,Josephine Hull,supporting actress,https://upload.wikimedia.org/wikipedia/commons/0/00/Studio_publicity_Josephine_Hull.jpg,female,Wed Jan  3 00:00:00 1877,Newtonville,United States of America
14,http://www.wikidata.org/entity/Q59824,Kim Hunter,supporting actress,https://upload.wikimedia.org/wikipedia/commons/9/9e/Kim_Hunter._cph.3b23243.jpg,female,Sun Nov 12 00:00:00 1922,Detroit,United States of America
15,http://www.wikidata.org/entity/Q80966,Cate Blanchett,supporting actress,https://upload.wikimedia.org/wikipedia/commons/5/54/Cate_Blanchett-0546.jpg,female,Wed May 14 00:00:00 1969,Melbourne,Australia
16,http://www.wikidata.org/entity/Q103343,Jennifer Connelly,supporting actress,https://upload.wikimedia.org/wikipedia/commons/3/35/Jennifer_Connelly_2010_TIFF.jpg,female,Sat Dec 12 00:00:00 1970,Cairo,United States of America
17,http://www.wikidata.org/entity/Q106275,Juliette Binoche,supporting actress,https://upload.wikimedia.org/wikipedia/commons/4/45/Juliette_Binoche_Cannes_2017.jpg,female,Mon Mar  9 00:00:00 1964,Paris,France
18,http://www.wikidata.org/entity/Q108935,Mary Steenburgen,supporting actress,https://upload.wikimedia.org/wikipedia/commons/c/c6/MarySteenburgenDec09.jpg,female,Sun Feb  8 00:00:00 1953,Newport,United States of America
19,http://www.wikidata.org/entity/Q122614,Renée Zellweger,supporting actress,https://upload.wikimedia.org/wikipedia/commons/9/9c/Renee_Zellweger_2016_2.jpg,female,Fri Apr 25 00:00:00 1969,Katy,United States of America
20,http://www.wikidata.org/entity/Q131380,Kim Basinger,supporting actress,https://upload.wikimedia.org/wikipedia/commons/3/3f/Kim_Basinger24.JPG,female,Tue Dec  8 00:00:00 1953,Athens,United States of America
21,http://www.wikidata.org/entity/Q134077,Rachel Weisz,supporting actress,https://upload.wikimedia.org/wikipedia/commons/0/0e/Rachel_Weisz_Cannes_2015_2.jpg,female,Sat Mar  7 00:00:00 1970,Westminster,United Kingdom
22,http://www.wikidata.org/entity/Q140017,Mercedes McCambridge,supporting actress,https://upload.wikimedia.org/wikipedia/commons/e/e8/Studio_publicity_Mercedes_McCambridge.JPG,female,Thu Mar 16 00:00:00 1916,Joliet,United States of America
23,http://www.wikidata.org/entity/Q152888,Fay Bainter,supporting actress,https://upload.wikimedia.org/wikipedia/commons/9/95/Bainter%2C_Fay%2C_Miss%2C_with_Buzzer_the_cat%2C_portrait_photograph.jpg,female,Thu Dec  7 00:00:00 1893,Los Angeles,United States of America
24,http://www.wikidata.org/entity/Q172653,Maggie Smith,supporting actress,https://upload.wikimedia.org/wikipedia/commons/8/80/Dame_Maggie_Smith-cropped_%28cropped%29.jpg,female,Fri Dec 28 00:00:00 1934,Ilford,United Kingdom
25,http://www.wikidata.org/entity/Q173585,Jessica Lange,supporting actress,https://upload.wikimedia.org/wikipedia/commons/7/73/Lange_PF_2013.JPG,female,Wed Apr 20 00:00:00 1949,Cloquet,United States of America
26,http://www.wikidata.org/entity/Q188459,Goldie Hawn,supporting actress,https://upload.wikimedia.org/wikipedia/commons/7/73/Goldie_Hawn_-_1970.jpg,female,Wed Nov 21 00:00:00 1945,"Washington, D.C.",United States of America
27,http://www.wikidata.org/entity/Q190998,Anjelica Huston,supporting actress,https://upload.wikimedia.org/wikipedia/commons/1/11/Anjelica_Huston_Met_Opera_2010_Shankbone.jpg,female,Sun Jul  8 00:00:00 1951,Santa Monica,United States of America
28,http://www.wikidata.org/entity/Q191828,Marisa Tomei,supporting actress,https://upload.wikimedia.org/wikipedia/commons/f/f9/Marisa_Tomei_TIFF_2012_%28cropped%29.jpg,female,Fri Dec  4 00:00:00 1964,Brooklyn,United States of America
29,http://www.wikidata.org/entity/Q192410,Jennifer Hudson,supporting actress,https://upload.wikimedia.org/wikipedia/commons/6/6b/Jennifer-hudson-gesf-2018-8400.jpg,female,Sat Sep 12 00:00:00 1981,Chicago,United States of America
30,http://www.wikidata.org/entity/Q199884,Anna Paquin,supporting actress,https://upload.wikimedia.org/wikipedia/commons/9/93/AnnaPaquinToronto2018.jpg,female,Sat Jul 24 00:00:00 1982,Winnipeg,Canada
31,http://www.wikidata.org/entity/Q200534,Tilda Swinton,supporting actress,https://upload.wikimedia.org/wikipedia/commons/a/a1/Tilda_Swinton_Paris_Fashion_Week_Spring_Summer_2019.jpg,female,Sat Nov  5 00:00:00 1960,London,United Kingdom
32,http://www.wikidata.org/entity/Q202144,Shelley Winters,supporting actress,https://upload.wikimedia.org/wikipedia/commons/3/32/Studio_publicity_Shelley_Winters.jpg,female,Wed Aug 18 00:00:00 1920,East St. Louis,United States of America
33,http://www.wikidata.org/entity/Q212026,Mira Sorvino,supporting actress,https://upload.wikimedia.org/wikipedia/commons/e/e6/MiraSorvino07TIFF.jpg,female,Thu Sep 28 00:00:00 1967,Tenafly,United States of America
34,http://www.wikidata.org/entity/Q212957,Celeste Holm,supporting actress,https://upload.wikimedia.org/wikipedia/commons/7/79/Studio_publicity_Celeste_Holm.jpg,female,Sun Apr 29 00:00:00 1917,New York City,United States of America
35,http://www.wikidata.org/entity/Q213302,Helen Hayes,supporting actress,https://upload.wikimedia.org/wikipedia/commons/9/9d/Promotional_photograph_of_Helen_Hayes.jpg,female,Wed Oct 10 00:00:00 1900,"Washington, D.C.",United States of America
36,http://www.wikidata.org/entity/Q215976,Patricia Arquette,supporting actress,https://upload.wikimedia.org/wikipedia/commons/d/db/Patricia_Arquette_%282018%29_%28cropped%29.jpg,female,Mon Apr  8 00:00:00 1968,Chicago,United States of America
37,http://www.wikidata.org/entity/Q217573,Dianne Wiest,supporting actress,https://upload.wikimedia.org/wikipedia/commons/2/2d/Dianne_Wiest_2009_%28cropped%29.jpg,female,Sun Mar 28 00:00:00 1948,Kansas City,United States of America
38,http://www.wikidata.org/entity/Q220901,Laura Dern,supporting actress,https://upload.wikimedia.org/wikipedia/commons/b/bc/Laura_Dern_Deauville_2017.jpg,female,Fri Feb 10 00:00:00 1967,Los Angeles,United States of America
39,http://www.wikidata.org/entity/Q224021,Donna Reed,supporting actress,https://upload.wikimedia.org/wikipedia/commons/a/ac/Donna_Reed.jpg,female,Thu Jan 27 00:00:00 1921,Denison,United States of America
40,http://www.wikidata.org/entity/Q228904,Hattie McDaniel,supporting actress,https://upload.wikimedia.org/wikipedia/commons/3/39/Studio_publicity_Hattie_McDaniel.jpg,female,Mon Jun 10 00:00:00 1895,Wichita,United States of America
41,http://www.wikidata.org/entity/Q228904,Hattie McDaniel,supporting actress,https://upload.wikimedia.org/wikipedia/commons/3/39/Studio_publicity_Hattie_McDaniel.jpg,female,Mon Jun 10 00:00:00 1895,Wichita,United States of America
42,http://www.wikidata.org/entity/Q228906,Anne Baxter,supporting actress,https://upload.wikimedia.org/wikipedia/commons/2/21/Studio_publicity_Anne_Baxter_2.jpg,female,Mon May  7 00:00:00 1923,Michigan City,United States of America
43,http://www.wikidata.org/entity/Q228928,Eva Marie Saint,supporting actress,https://upload.wikimedia.org/wikipedia/commons/4/45/Studio_publicity_Eva_Marie_Saint.jpg,female,Fri Jul  4 00:00:00 1924,Newark,United States of America
44,http://www.wikidata.org/entity/Q228931,Marcia Gay Harden,supporting actress,https://upload.wikimedia.org/wikipedia/commons/4/4e/Marcia_Gay_Harden_2013_%28cropped%29.jpg,female,Fri Aug 14 00:00:00 1959,La Jolla,United States of America
45,http://www.wikidata.org/entity/Q229169,Mo'Nique,supporting actress,https://upload.wikimedia.org/wikipedia/commons/3/33/Mo%27Nique_SAG_Awards_%28cropped%29.jpg,female,Mon Dec 11 00:00:00 1967,Baltimore,United States of America
46,http://www.wikidata.org/entity/Q229181,Viola Davis,supporting actress,https://upload.wikimedia.org/wikipedia/commons/f/fa/Viola_Davis_June_2015.jpg,female,Wed Aug 11 00:00:00 1965,St. Matthews,United States of America
47,http://www.wikidata.org/entity/Q229254,Octavia Spencer,supporting actress,https://upload.wikimedia.org/wikipedia/commons/8/8e/Octavia_Spencer.jpg,female,Thu May 25 00:00:00 1972,Montgomery,United States of America
48,http://www.wikidata.org/entity/Q229410,Melissa Leo,supporting actress,https://upload.wikimedia.org/wikipedia/commons/5/5e/Melissa_Leo_at_the_2009_Tribeca_Film_Festival.jpg,female,Wed Sep 14 00:00:00 1960,Manhattan,United States of America
49,http://www.wikidata.org/entity/Q229487,Allison Janney,supporting actress,https://upload.wikimedia.org/wikipedia/commons/e/ed/Allison_Janney4crop.jpg,female,Thu Nov 19 00:00:00 1959,Boston,United States of America
50,http://www.wikidata.org/entity/Q230126,Dorothy Malone,supporting actress,https://upload.wikimedia.org/wikipedia/commons/6/66/Dorothy_Malone_-_Written_on_the_Wind_-_Studio_Publicity_Photo.jpg,female,Wed Jan 30 00:00:00 1924,Chicago,United States of America
51,http://www.wikidata.org/entity/Q230128,Katina Paxinou,supporting actress,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kat%C3%ADna_Paxino%C3%BA_in_For_Whom_the_Bell_Tolls_trailer.jpg,female,Mon Dec 17 00:00:00 1900,Piraeus,Greece
52,http://www.wikidata.org/entity/Q230131,Cloris Leachman,supporting actress,https://upload.wikimedia.org/wikipedia/commons/d/d5/Cloris_Leachman_2014_crop.jpg,female,Fri Apr 30 00:00:00 1926,Des Moines,United States of America
53,http://www.wikidata.org/entity/Q230136,Teresa Wright,supporting actress,https://upload.wikimedia.org/wikipedia/commons/b/be/Teresa_Wright1953.jpg,female,Sun Oct 27 00:00:00 1918,Harlem,United States of America
54,http://www.wikidata.org/entity/Q230138,Tatum O'Neal,supporting actress,https://upload.wikimedia.org/wikipedia/commons/8/88/Tatum_O%27Neal_-_November_2014_%28cropped%29.jpg,female,Tue Nov  5 00:00:00 1963,Los Angeles,United States of America
55,http://www.wikidata.org/entity/Q230143,Margaret Rutherford,supporting actress,https://upload.wikimedia.org/wikipedia/commons/b/bf/Passport_to_Pimlico.jpg,female,Wed May 11 00:00:00 1892,London,United Kingdom
56,http://www.wikidata.org/entity/Q230147,Ethel Barrymore,supporting actress,https://upload.wikimedia.org/wikipedia/commons/f/f8/Studio_publicity_Ethel_Barrymore.jpg,female,Fri Aug 15 00:00:00 1879,Philadelphia,United States of America
57,http://www.wikidata.org/entity/Q230159,Jane Darwell,supporting actress,https://upload.wikimedia.org/wikipedia/commons/b/be/Jane_Darwell_1945.JPG,female,Wed Oct 15 00:00:00 1879,Marion County,United States of America
58,http://www.wikidata.org/entity/Q230184,Lee Grant,supporting actress,https://upload.wikimedia.org/wikipedia/commons/8/80/Lee_Grant_1967.jpg,female,Mon Oct 31 00:00:00 1927,Manhattan,United States of America
59,http://www.wikidata.org/entity/Q230188,Olympia Dukakis,supporting actress,https://upload.wikimedia.org/wikipedia/commons/2/2c/Olympia_Dukakis_with_Moonstruck.jpg,female,Sat Jun 20 00:00:00 1931,Lowell,United States of America
60,http://www.wikidata.org/entity/Q230214,Brenda Fricker,supporting actress,https://upload.wikimedia.org/wikipedia/commons/6/61/Brenda_Fricker_March_1990.jpg,female,Sat Feb 17 00:00:00 1945,Dublin,Ireland
61,http://www.wikidata.org/entity/Q230218,Shirley Jones,supporting actress,https://upload.wikimedia.org/wikipedia/commons/0/0c/The_Partridge_Family_Shirley_Jones_1972.jpg,female,Sat Mar 31 00:00:00 1934,Charleroi,United States of America
62,http://www.wikidata.org/entity/Q230626,Wendy Hiller,supporting actress,https://upload.wikimedia.org/wikipedia/commons/0/04/Wendy_Hiller_in_Sailor_of_the_King.jpg,female,Thu Aug 15 00:00:00 1912,Stockport,United Kingdom
63,http://www.wikidata.org/entity/Q230832,Peggy Ashcroft,supporting actress,https://upload.wikimedia.org/wikipedia/commons/5/57/Actrice_Peggy_Ashcroft_op_Schiphol_voor_optreden_in_Stadsschouwburg%2C_Bestanddeelnr_914-0309.jpg,female,Sun Dec 22 00:00:00 1907,Surrey,United Kingdom
64,http://www.wikidata.org/entity/Q230841,Maureen Stapleton,supporting actress,https://upload.wikimedia.org/wikipedia/commons/5/5b/Maureen_Stapleton_Charles_Durning_Queen_of_the_Stardust_Ballroom.jpg,female,Sun Jun 21 00:00:00 1925,Troy,United States of America
65,http://www.wikidata.org/entity/Q232109,Mary Astor,supporting actress,https://upload.wikimedia.org/wikipedia/commons/2/2b/Mary_Astor-1930s.JPG,female,Thu May  3 00:00:00 1906,Quincy,United States of America
66,http://www.wikidata.org/entity/Q232538,Patty Duke,supporting actress,https://upload.wikimedia.org/wikipedia/commons/8/8c/Patty_Duke_1975.JPG,female,Sat Dec 14 00:00:00 1946,Queens,United States of America
67,http://www.wikidata.org/entity/Q232541,Estelle Parsons,supporting actress,https://upload.wikimedia.org/wikipedia/commons/5/57/Estelle_Parsons_Love_American_Style_1973.JPG,female,Sun Nov 20 00:00:00 1927,Marblehead,United States of America
68,http://www.wikidata.org/entity/Q232562,Ruth Gordon,supporting actress,https://upload.wikimedia.org/wikipedia/commons/1/13/Ruth-Gordon-Seventeen-1918-2.jpg,female,Fri Oct 30 00:00:00 1896,Quincy,United States of America
69,http://www.wikidata.org/entity/Q232588,Miyoshi Umeki,supporting actress,https://upload.wikimedia.org/wikipedia/commons/2/23/Miyoshi_Umeki.jpg,female,Wed May  8 00:00:00 1929,Otaru,Japan
70,http://www.wikidata.org/entity/Q232874,Linda Hunt,supporting actress,https://upload.wikimedia.org/wikipedia/commons/1/1b/Linda_Hunt.jpg,female,Mon Apr  2 00:00:00 1945,Morristown,United States of America
71,http://www.wikidata.org/entity/Q232879,Lila Kedrova,supporting actress,https://upload.wikimedia.org/wikipedia/commons/7/75/Lila_Kedrova_%281965%29.jpg,female,Wed Oct  9 00:00:00 1918,Saint Petersburg,France
72,http://www.wikidata.org/entity/Q232933,Mercedes Ruehl,supporting actress,https://upload.wikimedia.org/wikipedia/commons/a/a0/Mercedes-Ruehl-eh.jpg,female,Sat Feb 28 00:00:00 1948,Queens,United States of America
73,http://www.wikidata.org/entity/Q233832,Jo Van Fleet,supporting actress,https://upload.wikimedia.org/wikipedia/commons/1/16/Studio_publicity_Jo_Van_Fleet.jpg,female,Wed Dec 30 00:00:00 1914,California,United States of America
74,http://www.wikidata.org/entity/Q233845,Gale Sondergaard,supporting actress,https://upload.wikimedia.org/wikipedia/commons/c/cd/Studio_publicity_Gale_Sondergaard_2.jpg,female,Wed Feb 15 00:00:00 1899,Litchfield,United States of America
75,http://www.wikidata.org/entity/Q233850,Claire Trevor,supporting actress,https://upload.wikimedia.org/wikipedia/commons/4/4a/Claire_Trevor-still.jpg,female,Tue Mar  8 00:00:00 1910,Bensonhurst,United States of America
76,http://www.wikidata.org/entity/Q233856,Alice Brady,supporting actress,https://upload.wikimedia.org/wikipedia/commons/2/23/Alice_Brady_1916.jpg,female,Wed Nov  2 00:00:00 1892,New York City,United States of America
77,http://www.wikidata.org/entity/Q234544,Regina King,supporting actress,https://upload.wikimedia.org/wikipedia/commons/5/56/Regina_King_2010.jpg,female,Fri Jan 15 00:00:00 1971,Los Angeles,United States of America
78,http://www.wikidata.org/entity/Q239691,Sandy Dennis,supporting actress,https://upload.wikimedia.org/wikipedia/commons/8/8f/Up_the_Down_Staircase_%281967%29_trailer_1.jpg,female,Tue Apr 27 00:00:00 1937,Hastings,United States of America
79,http://www.wikidata.org/entity/Q239745,Eileen Heckart,supporting actress,https://upload.wikimedia.org/wikipedia/commons/e/eb/Eileen_Heckart_during_opening_night_party_at_Roseland_for_the_stage_production_West_Side_Story.jpg,female,Sat Mar 29 00:00:00 1919,Columbus,United States of America
80,http://www.wikidata.org/entity/Q239770,Anne Revere,supporting actress,https://upload.wikimedia.org/wikipedia/commons/0/03/Studio_publicity_Anne_Revere.jpg,female,Thu Jun 25 00:00:00 1903,New York City,United States of America
81,http://www.wikidata.org/entity/Q280098,Geena Davis,supporting actress,https://upload.wikimedia.org/wikipedia/commons/9/91/Geena_Davis_2013_%28cropped%29.jpg,female,Sat Jan 21 00:00:00 1956,Wareham,United States of America
